Produto,Cod. Produto,Ds. Cor,Ds. Tam,226 - UK - RECIFE - 226,238 - UK - RECIFE 2 - 238,240 - UK - RECIFE 3 - 240,242 - UK - RECIFE 4 - 242
SANDALIA COURO RIFT I26,54500,MILITAR,36,3.0,3.0,3.0,2.0
SANDALIA COURO RIFT I26,54501,MILITAR,37,2.0,3.0,2.0,1.0
SANDALIA COURO RIFT I26,54502,MILITAR,38,1.0,1.0,1.0,1.0
SANDALIA COURO RIFT I26,54503,MILITAR,39,1.0,0.0,0.0,0.0
SANDALIA COURO RIFT I26,54505,VINHO,34,1.0,0.0,0.0,0.0
SANDALIA COURO RIFT I26,54506,VINHO,35,1.0,1.0,2.0,1.0
SANDALIA COURO RIFT I26,54507,VINHO,36,4.0,2.0,3.0,2.0
SANDALIA COURO RIFT I26,54508,VINHO,37,4.0,3.0,3.0,3.0
SANDALIA COURO RIFT I26,54509,VINHO,38,2.0,1.0,2.0,2.0
SANDALIA COURO RIFT I26,54510,VINHO,39,1.0,0.0,1.0,1.0
SANDALIA COURO TOTIS I26,54512,CARAMELO,34,1.0,0.0,0.0,1.0
SANDALIA COURO TOTIS I26,54513,CARAMELO,35,0.0,2.0,1.0,2.0
SANDALIA COURO TOTIS I26,54514,CARAMELO,36,3.0,3.0,2.0,2.0
SANDALIA COURO TOTIS I26,54515,CARAMELO,37,2.0,1.0,3.0,1.0
SANDALIA COURO TOTIS I26,54516,CARAMELO,38,1.0,1.0,1.0,1.0
SANDALIA COURO TOTIS I26,54517,CARAMELO,39,1.0,0.0,1.0,1.0
SANDALIA COURO TOTIS I26,54519,TAUPE/CINZA,34,1.0,0.0,1.0,0.0
SANDALIA COURO TOTIS I26,54520,TAUPE/CINZA,35,1.0,0.0,2.0,1.0
SANDALIA COURO TOTIS I26,54521,TAUPE/CINZA,36,3.0,2.0,3.0,2.0
SANDALIA COURO TOTIS I26,54522,TAUPE/CINZA,37,2.0,3.0,2.0,3.0
SANDALIA COURO TOTIS I26,54523,TAUPE/CINZA,38,2.0,1.0,1.0,2.0
SANDALIA COURO TOTIS I26,54524,TAUPE/CINZA,39,1.0,1.0,0.0,1.0
SANDALIA COURO TREX I25,52396,CARAMELO,35,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52397,CARAMELO,36,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52398,CARAMELO,37,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52399,CARAMELO,38,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52400,CARAMELO,39,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52402,PRETO/MARINHO,35,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52403,PRETO/MARINHO,36,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52404,PRETO/MARINHO,37,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52405,PRETO/MARINHO,38,0.0,0.0,0.0,0.0
SANDALIA COURO TREX I25,52406,PRETO/MARINHO,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50568,PRETO,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50569,PRETO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50570,PRETO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50571,PRETO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50572,PRETO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50573,PRETO,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50574,CARAM/PRETO,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50575,CARAM/PRETO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50576,CARAM/PRETO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50577,CARAM/PRETO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE BAHAMAS V25,50578,CARAM/PRETO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52049,AZUL,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52050,AZUL,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52051,AZUL,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52052,AZUL,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52053,AZUL,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52054,AZUL,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52055,CAQUI,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52056,CAQUI,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52057,CAQUI,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52058,CAQUI,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52059,CAQUI,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE COZUMEL I25,52060,CAQUI,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53474,BEGE,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53475,BEGE,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53476,BEGE,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53477,BEGE,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53478,BEGE,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53479,BEGE,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53482,PRETO,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53483,PRETO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53484,PRETO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53485,PRETO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53486,PRETO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE LIDO V26,53487,PRETO,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52037,CARAMELO,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52038,CARAMELO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52039,CARAMELO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52040,CARAMELO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52041,CARAMELO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52042,CARAMELO,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52043,PRETO,34,1.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52044,PRETO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52045,PRETO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52046,PRETO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52047,PRETO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MALDIVAS I25,52048,PRETO,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA I26,54563,CAFE,34,1.0,2.0,1.0,1.0
SANDALIA NEOPRENE MEDUSA I26,54564,CAFE,35,1.0,3.0,2.0,1.0
SANDALIA NEOPRENE MEDUSA I26,54565,CAFE,36,3.0,1.0,2.0,2.0
SANDALIA NEOPRENE MEDUSA I26,54566,CAFE,37,3.0,4.0,2.0,2.0
SANDALIA NEOPRENE MEDUSA I26,54567,CAFE,38,1.0,3.0,1.0,2.0
SANDALIA NEOPRENE MEDUSA I26,54568,CAFE,39,1.0,1.0,0.0,1.0
SANDALIA NEOPRENE MEDUSA I26,54571,CHARUTO,34,1.0,1.0,1.0,1.0
SANDALIA NEOPRENE MEDUSA I26,54572,CHARUTO,35,2.0,3.0,1.0,2.0
SANDALIA NEOPRENE MEDUSA I26,54573,CHARUTO,36,3.0,2.0,2.0,3.0
SANDALIA NEOPRENE MEDUSA I26,54574,CHARUTO,37,3.0,4.0,3.0,2.0
SANDALIA NEOPRENE MEDUSA I26,54575,CHARUTO,38,2.0,3.0,2.0,1.0
SANDALIA NEOPRENE MEDUSA I26,54576,CHARUTO,39,1.0,2.0,1.0,1.0
SANDALIA NEOPRENE MEDUSA V25,50545,CARAMELO,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50546,CARAMELO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50547,CARAMELO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50548,CARAMELO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50549,CARAMELO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50550,CARAMELO,39,0.0,1.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50551,CARAMELO,40,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50552,PRETO,33,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50553,PRETO,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50554,PRETO,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50555,PRETO,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50556,PRETO,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50557,PRETO,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50558,PRETO,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50559,PRETO,40,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50561,VERDE,34,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50562,VERDE,35,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50563,VERDE,36,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50564,VERDE,37,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50565,VERDE,38,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50566,VERDE,39,0.0,0.0,0.0,0.0
SANDALIA NEOPRENE MEDUSA V25,50567,VERDE,40,1.0,0.0,0.0,0.0
SANDALIA NEOPRENE TRIANON I26,54579,OFF WHITE,34,1.0,1.0,1.0,1.0
SANDALIA NEOPRENE TRIANON I26,54580,OFF WHITE,35,2.0,2.0,1.0,2.0
SANDALIA NEOPRENE TRIANON I26,54581,OFF WHITE,36,3.0,4.0,2.0,3.0
SANDALIA NEOPRENE TRIANON I26,54582,OFF WHITE,37,3.0,3.0,3.0,2.0
SANDALIA NEOPRENE TRIANON I26,54583,OFF WHITE,38,2.0,3.0,1.0,1.0
SANDALIA NEOPRENE TRIANON I26,54584,OFF WHITE,39,1.0,2.0,1.0,1.0
SANDALIA NEOPRENE TRIANON I26,54587,PRETO,34,1.0,2.0,1.0,1.0
SANDALIA NEOPRENE TRIANON I26,54588,PRETO,35,1.0,2.0,2.0,1.0
SANDALIA NEOPRENE TRIANON I26,54589,PRETO,36,3.0,3.0,3.0,2.0
SANDALIA NEOPRENE TRIANON I26,54590,PRETO,37,2.0,2.0,2.0,3.0
SANDALIA NEOPRENE TRIANON I26,54591,PRETO,38,0.0,1.0,1.0,2.0
SANDALIA NEOPRENE TRIANON I26,54592,PRETO,39,1.0,1.0,1.0,1.0
SANDALIA NEOPRENE TRIANON V26,53490,CARAMELO,34,0.0,3.0,0.0,0.0
SANDALIA NEOPRENE TRIANON V26,53491,CARAMELO,35,2.0,2.0,1.0,1.0
SANDALIA NEOPRENE TRIANON V26,53492,CARAMELO,36,2.0,1.0,0.0,1.0
SANDALIA NEOPRENE TRIANON V26,53493,CARAMELO,37,0.0,2.0,1.0,0.0
SANDALIA NEOPRENE TRIANON V26,53494,CARAMELO,38,2.0,2.0,1.0,0.0
SANDALIA NEOPRENE TRIANON V26,53495,CARAMELO,39,1.0,0.0,0.0,1.0
SANDALIA NEOPRENE TRIANON V26,53498,VERDE,34,1.0,1.0,1.0,0.0
SANDALIA NEOPRENE TRIANON V26,53499,VERDE,35,3.0,2.0,2.0,0.0
SANDALIA NEOPRENE TRIANON V26,53500,VERDE,36,2.0,1.0,1.0,0.0
SANDALIA NEOPRENE TRIANON V26,53501,VERDE,37,3.0,1.0,0.0,0.0
SANDALIA NEOPRENE TRIANON V26,53502,VERDE,38,1.0,3.0,1.0,0.0
SANDALIA NEOPRENE TRIANON V26,53503,VERDE,39,1.0,2.0,0.0,1.0
SANDALIA NOB/NAPA VEG MOKBA I25,52552,CHARUTO,34,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52553,CHARUTO,35,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52554,CHARUTO,36,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52555,CHARUTO,37,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52556,CHARUTO,38,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52557,CHARUTO,39,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52559,MARROM/CARAMELO,34,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52560,MARROM/CARAMELO,35,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52561,MARROM/CARAMELO,36,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52562,MARROM/CARAMELO,37,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52563,MARROM/CARAMELO,38,0.0,0.0,0.0,0.0
SANDALIA NOB/NAPA VEG MOKBA I25,52564,MARROM/CARAMELO,39,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50075,CARAMELO/OFF,34,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50076,PRETO/OFF,34,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50092,PRETO/OFF,36,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50093,PRETO/OFF,37,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50094,PRETO/OFF,38,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50095,PRETO/OFF,39,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50098,CARAMELO/OFF,36,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50099,CARAMELO/OFF,37,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO CASCAIS V25,50100,CARAMELO/OFF,38,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO WEST V25,50594,CARAM/PRETO,34,0.0,0.0,0.0,1.0
SANDALIA SALTO COURO WEST V25,50595,CARAM/PRETO,35,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO WEST V25,50596,CARAM/PRETO,36,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO WEST V25,50597,CARAM/PRETO,37,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO WEST V25,50598,CARAM/PRETO,38,0.0,0.0,0.0,0.0
SANDALIA SALTO COURO WEST V25,50599,CARAM/PRETO,39,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52598,OFF WHITE,34,1.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52599,OFF WHITE,35,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52600,OFF WHITE,36,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52601,OFF WHITE,37,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52602,OFF WHITE,38,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52603,OFF WHITE,39,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52605,PRETO,34,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52606,PRETO,35,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52607,PRETO,36,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52608,PRETO,37,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52609,PRETO,38,0.0,0.0,0.0,0.0
SAPATILHA COURO LEX I25,52610,PRETO,39,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52436,PRETO,34,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52437,PRETO,35,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52438,PRETO,36,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52439,PRETO,37,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52440,PRETO,38,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52441,PRETO,39,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52445,VERMELHO,35,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52446,VERMELHO,36,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52447,VERMELHO,37,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52448,VERMELHO,38,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52452,CARAMELO,34,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52453,CARAMELO,35,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52454,CARAMELO,36,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52455,CARAMELO,37,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52456,CARAMELO,38,0.0,0.0,0.0,0.0
SAPATILHA COURO STREET I25,52457,CARAMELO,39,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50490,CARAMELO,34,0.0,0.0,0.0,1.0
SAPATILHA NAPA VEG LILLY V25,50491,CARAMELO,35,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50492,CARAMELO,36,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50493,CARAMELO,37,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50494,CARAMELO,38,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50495,CARAMELO,39,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50497,PRETO,35,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50498,PRETO,36,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50499,PRETO,37,0.0,0.0,0.0,0.0
SAPATILHA NAPA VEG LILLY V25,50500,PRETO,38,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53246,BEGE,34,0.0,1.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53247,BEGE,35,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53248,BEGE,36,0.0,0.0,0.0,1.0
SAPATILHA NOBUCK VEG BOTANIK V26,53249,BEGE,37,1.0,0.0,1.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53250,BEGE,38,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53251,BEGE,39,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53253,PRETO,34,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53254,PRETO,35,0.0,1.0,1.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53255,PRETO,36,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53256,PRETO,37,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53257,PRETO,38,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG BOTANIK V26,53258,PRETO,39,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51979,CARAMELO,34,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51980,CARAMELO,35,1.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51981,CARAMELO,36,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51982,CARAMELO,37,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51983,CARAMELO,38,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51984,CARAMELO,39,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51985,PRETO,34,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51986,PRETO,35,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51987,PRETO,36,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51988,PRETO,37,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51989,PRETO,38,0.0,0.0,0.0,0.0
SAPATILHA NOBUCK VEG CORDOBA I25,51990,PRETO,39,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50601,CARAMELO,34,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50602,CARAMELO,35,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50603,CARAMELO,36,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50604,CARAMELO,37,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50605,CARAMELO,38,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50606,CARAMELO,39,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50607,OFF WHITE,34,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50608,OFF WHITE,35,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50609,OFF WHITE,36,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50610,OFF WHITE,37,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50611,OFF WHITE,38,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50612,OFF WHITE,39,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50615,VERMELHO,36,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50617,VERMELHO,38,0.0,0.0,0.0,0.0
SAPATO COURO SIX V25,50618,VERMELHO,39,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52423,CARAMELO,34,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52424,CARAMELO,35,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52425,CARAMELO,36,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52426,CARAMELO,37,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52427,CARAMELO,38,1.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52428,CARAMELO,39,0.0,1.0,0.0,0.0
SAPATO COURO YORK I25,52429,MARROM,34,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52430,MARROM,35,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52431,MARROM,36,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52432,MARROM,37,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52433,MARROM,38,0.0,0.0,0.0,0.0
SAPATO COURO YORK I25,52434,MARROM,39,1.0,0.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50139,CARAMELO/OFF,34,1.0,0.0,1.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50140,CARAMELO/OFF,35,0.0,0.0,1.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50141,CARAMELO/OFF,36,0.0,3.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50142,CARAMELO/OFF,37,0.0,3.0,1.0,1.0
SAPATO NOBUCK VEG FRANCIS V25,50143,CARAMELO/OFF,38,0.0,3.0,1.0,1.0
SAPATO NOBUCK VEG FRANCIS V25,50144,CARAMELO/OFF,39,0.0,1.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50147,MARINHO/CARAM,34,0.0,1.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50148,MARINHO/CARAM,35,0.0,1.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50149,MARINHO/CARAM,36,0.0,0.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50150,MARINHO/CARAM,37,0.0,0.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50151,MARINHO/CARAM,38,0.0,1.0,0.0,0.0
SAPATO NOBUCK VEG FRANCIS V25,50152,MARINHO/CARAM,39,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52516,AMARELO,35,0.0,2.0,0.0,0.0
TENIS COURO GRID I25,52517,AMARELO,36,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52518,AMARELO,37,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52519,AMARELO,38,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52521,CARAMELO,34,1.0,0.0,0.0,0.0
TENIS COURO GRID I25,52522,CARAMELO,35,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52523,CARAMELO,36,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52524,CARAMELO,37,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52525,CARAMELO,38,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52526,CARAMELO,39,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52527,MILITAR,34,0.0,1.0,0.0,0.0
TENIS COURO GRID I25,52528,MILITAR,35,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52529,MILITAR,36,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52530,MILITAR,37,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52531,MILITAR,38,0.0,0.0,0.0,0.0
TENIS COURO GRID I25,52532,MILITAR,39,0.0,0.0,0.0,0.0
TENIS COURO GRID V26,53369,AZUL,34,0.0,0.0,1.0,0.0
TENIS COURO GRID V26,53370,AZUL,35,0.0,1.0,0.0,1.0
TENIS COURO GRID V26,53371,AZUL,36,1.0,1.0,0.0,1.0
TENIS COURO GRID V26,53372,AZUL,37,1.0,1.0,0.0,1.0
TENIS COURO GRID V26,53373,AZUL,38,1.0,0.0,0.0,0.0
TENIS COURO GRID V26,53374,AZUL,39,1.0,0.0,1.0,0.0
TENIS COURO GRID V26,53375,CHARUTO,34,0.0,2.0,0.0,0.0
TENIS COURO GRID V26,53376,CHARUTO,35,0.0,1.0,0.0,1.0
TENIS COURO GRID V26,53377,CHARUTO,36,0.0,0.0,0.0,0.0
TENIS COURO GRID V26,53378,CHARUTO,37,0.0,0.0,0.0,0.0
TENIS COURO GRID V26,53379,CHARUTO,38,0.0,0.0,0.0,0.0
TENIS COURO GRID V26,53380,CHARUTO,39,0.0,0.0,0.0,0.0
TENIS COURO GRID V26,53381,PRETO,34,0.0,0.0,0.0,1.0
