Cod. Empresa,Empresa,Referencia Basica,Produto,Cod. Produto,Ds. Cor,Ds. Tam,Nome Fornecedor,Nome Fantasia Fornecedor,Marca,Coleção,Categoria,Subcategoria,Grupo,Pecas Venda Liq,Valor Venda Liq,Saldo Físico Loja,Saldo Deposito Fechado,Compra Pendente
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51518,AZUL/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,149,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51520,AZUL/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,149,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51519,AZUL/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"-29,9",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51520,AZUL/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"223,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51517,AZUL/OFF,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"74,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51524,CARAMELO/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"237,8",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51525,CARAMELO/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,-1,-149,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51517,AZUL/OFF,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,149,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51523,CARAMELO/OFF,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,"-85,68",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51526,CARAMELO/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"238,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51528,CARAMELO/OFF,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,119,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51525,CARAMELO/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"74,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51519,AZUL/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"216,05",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51525,CARAMELO/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,4,"342,6",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51520,AZUL/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"134,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51518,AZUL/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"237,99",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51526,CARAMELO/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,"-148,9",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51527,CARAMELO/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,119,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51524,CARAMELO/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"74,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51519,AZUL/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"44,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51526,CARAMELO/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"342,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51522,AZUL/OFF,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"74,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51523,CARAMELO/OFF,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,149,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51519,AZUL/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,417,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51521,AZUL/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"0,2",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008420,FLAT CADARCO POSADA V25,51520,AZUL/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,"-267,8",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51527,CARAMELO/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,149,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51521,AZUL/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,4,"151,36",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51523,CARAMELO/OFF,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,119,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51524,CARAMELO/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"0,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51526,CARAMELO/OFF,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"193,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008420,FLAT CADARCO POSADA V25,51527,CARAMELO/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,149,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008420,FLAT CADARCO POSADA V25,51521,AZUL/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"193,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51524,CARAMELO/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,119,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51525,CARAMELO/OFF,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,0,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51527,CARAMELO/OFF,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"74,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51538,CINZA,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"-69,3",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51573,COBRE,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51532,AMARE/LARAN,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51575,COBRE,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,238,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51577,COBRE,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51532,AMARE/LARAN,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,139,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51574,COBRE,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,139,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51539,CINZA,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51533,AMARE/LARAN,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"158,6",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51540,CINZA,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51534,AMARE/LARAN,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,139,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51538,CINZA,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"0,1",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51573,COBRE,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51530,AMARE/LARAN,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"168,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51539,CINZA,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"168,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51537,CINZA,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,139,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51536,CINZA,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51574,COBRE,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"307,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51531,AMARE/LARAN,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"153,65",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51536,CINZA,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51578,COBRE,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51529,AMARE/LARAN,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51576,COBRE,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"223,15",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51574,COBRE,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"203,54",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51576,COBRE,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51537,CINZA,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,139,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51575,COBRE,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,4,"370,05",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51577,COBRE,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51576,COBRE,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,198,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51574,COBRE,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"168,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51534,AMARE/LARAN,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51539,CINZA,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"132,05",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51533,AMARE/LARAN,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51536,CINZA,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51538,CINZA,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51540,CINZA,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51541,CINZA,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"0,1",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51532,AMARE/LARAN,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"128,57",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51532,AMARE/LARAN,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"168,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51534,AMARE/LARAN,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51539,CINZA,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"168,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51534,AMARE/LARAN,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51533,AMARE/LARAN,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,198,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51531,AMARE/LARAN,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51540,CINZA,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"237,9",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51533,AMARE/LARAN,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,139,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51540,CINZA,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51576,COBRE,37,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,198,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51531,AMARE/LARAN,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"69,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51575,COBRE,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,278,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51530,AMARE/LARAN,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,139,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51577,COBRE,38,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"307,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51573,COBRE,34,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"65,3",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51531,AMARE/LARAN,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"183,15",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51537,CINZA,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,-1,-139,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51575,COBRE,36,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,-40,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008421,FLAT CAMURCA VEG TRUDI V25,51541,CINZA,39,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,99,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008443,RASTEIRA COURO ARIEL V25,51634,OFF WHITE,36,NIVAN CALCADOS LTDA,AYE AYE,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,199,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008443,RASTEIRA COURO ARIEL V25,51619,AZUL,35,NIVAN CALCADOS LTDA,AYE AYE,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"358,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008443,RASTEIRA COURO ARIEL V25,51621,AZUL,37,NIVAN CALCADOS LTDA,AYE AYE,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"198,9",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008443,RASTEIRA COURO ARIEL V25,51629,CARAMELO,38,NIVAN CALCADOS LTDA,AYE AYE,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008443,RASTEIRA COURO ARIEL V25,51619,AZUL,35,NIVAN CALCADOS LTDA,AYE AYE,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,239,0,0,0
